@mightex_spectrum_save,2,2,0
2/13/2023 2:59:30 PM
HRS-BD1-025
08-111129-003
100
0
3648
800
 1.16990209940937E+0003
-2.52531800000000E-0001
-1.12169183882358E-0006
-1.40330489239069E-0010
 4.50095619800053E+0003
-3.69114890099788E+0000
-1.62313767583820E-0004
 2.45249136909650E-0008
0
1
0
0
PixelNo,Wavelength,CCD_1,CCD_2,CCD_3,Calib_1,Calib_2,Calib_3,DarkSub_1,DarkSub_2,DarkSub_3,%T/R_1,%T/R_2,%T/R_3,Ref,Dark,Absorb_1,Absorb_2,Absorb_3,AbsIrrad_1,AbsIrrad_2,AbsIrrad_3,
2563, 5.12932095430755E+0002, 2.43000000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.43000000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.43000000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.22286352985600E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2564, 5.12671046157655E+0002, 2.33900000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.33900000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.33900000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.08885907824363E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2565, 5.12409992482327E+0002, 2.05300000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.05300000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.05300000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.71254513405192E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2566, 5.12148934403930E+0002, 1.95800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.95800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.95800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.58717204388850E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2567, 5.11887871921620E+0002, 1.92600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.92600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.92600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.54372597597661E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2568, 5.11626805034556E+0002, 1.90600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.90600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.90600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.51250963864922E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2569, 5.11365733741897E+0002, 1.83600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.83600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.83600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.41683099738429E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2570, 5.11104658042800E+0002, 1.79800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.79800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.79800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.37395461773860E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2571, 5.10843577936423E+0002, 1.74100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.74100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.74100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.29672110102389E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2572, 5.10582493421925E+0002, 1.74100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.74100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.74100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.30445932465863E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2573, 5.10321404498462E+0002, 1.72500000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.72500000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.72500000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.26532231849374E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2574, 5.10060311165194E+0002, 1.76700000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.76700000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.76700000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.33947311498153E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2575, 5.09799213421278E+0002, 1.71400000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.71400000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.71400000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.26019720422084E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2576, 5.09538111265872E+0002, 1.72600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.72600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.72600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.27849734212153E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2577, 5.09277004698134E+0002, 1.70800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.70800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.70800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.24964049861994E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2578, 5.09015893717223E+0002, 1.57100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.57100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.57100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.07957658558346E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2579, 5.08754778322296E+0002, 1.67500000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.67500000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.67500000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.20860030960608E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2580, 5.08493658512512E+0002, 1.64500000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.64500000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.64500000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.15972660185714E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2581, 5.08232534287028E+0002, 1.50200000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.50200000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.50200000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.97749402167232E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2582, 5.07971405645002E+0002, 1.50200000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.50200000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.50200000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.98120339046104E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2583, 5.07710272585592E+0002, 1.47300000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.47300000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.47300000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.94890801359825E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2584, 5.07449135107957E+0002, 1.40000000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.40000000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.40000000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.84989400403969E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2585, 5.07187993211255E+0002, 1.40000000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.40000000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.40000000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.85262107459175E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2586, 5.06926846894642E+0002, 1.39700000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.39700000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.39700000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.85001376370889E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2587, 5.06665696157279E+0002, 1.26200000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.26200000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.26200000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.67829770003885E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2588, 5.06404540998321E+0002, 1.36400000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.36400000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.36400000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.80650042528475E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2589, 5.06143381416929E+0002, 1.27500000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.27500000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.27500000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.69178647475832E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2590, 5.05882217412258E+0002, 1.25100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.25100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.25100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.65224442219978E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2591, 5.05621048983469E+0002, 1.21600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.21600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.21600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.62143609455267E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2592, 5.05359876129717E+0002, 1.18100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.18100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.18100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.56690544249871E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2593, 5.05098698850163E+0002, 1.19400000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.19400000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.19400000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.58876015204264E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2594, 5.04837517143962E+0002, 1.12600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.12600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.12600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.49981902463841E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2595, 5.04576331010275E+0002, 1.07800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.07800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.07800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.44345338731469E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2596, 5.04315140448258E+0002, 1.08100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.08100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.08100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.44409956350386E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2597, 5.04053945457070E+0002, 1.16100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.16100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.16100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.55458320614084E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2598, 5.03792746035868E+0002, 1.03800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.03800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.03800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.38865840388926E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2599, 5.03531542183811E+0002, 1.03300000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.03300000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.03300000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.38033107212339E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2600, 5.03270333900057E+0002, 1.11800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.11800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.11800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.49180098784541E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2601, 5.03009121183763E+0002, 1.06500000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.06500000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.06500000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.42503896813902E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2602, 5.02747904034088E+0002, 9.79000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 9.79000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 9.79000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.31248440590105E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2603, 5.02486682450190E+0002, 1.06100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.06100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.06100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.42619952740263E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2604, 5.02225456431227E+0002, 9.66000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 9.66000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 9.66000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.30284411918932E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2605, 5.01964225976356E+0002, 1.03000000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.03000000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.03000000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.38147472417607E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2606, 5.01702991084736E+0002, 9.12000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 9.12000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 9.12000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.23519227247172E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2607, 5.01441751755525E+0002, 9.07000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 9.07000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 9.07000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.22805516327362E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2608, 5.01180507987880E+0002, 8.97000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 8.97000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 8.97000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.22272424312339E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2609, 5.00919259780961E+0002, 9.35000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 9.35000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 9.35000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.26131572908423E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2610, 5.00658007133924E+0002, 8.84000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 8.84000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 8.84000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.19924332501872E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2611, 5.00396750045929E+0002, 8.74000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 8.74000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 8.74000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.18811335042274E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
